participant_code,age_weights
26742090,7.96178343949044
26937464,7.96178343949044
27041623,7.96178343949044
27076603,14.5348837209302
27250942,15.3374233128834
27571683,10.6837606837607
27608939,10.6837606837607
27715859,12.970168612192
27743004,12.9032258064516
27951738,12.3762376237624
27992971,18.9035916824197
28028420,16.4473684210526
28096802,20.0400801603206
28241619,18.9035916824197
28294664,10.6837606837607
28299235,15.3374233128834
28350064,27.9329608938547
28422326,12.970168612192
28574438,12.2399020807834
28653088,16.4473684210526
28718993,23.5294117647059
28989980,23.5294117647059
29061212,16.4473684210526
29157551,12.9032258064516
29184906,12.9032258064516
29192718,7.96178343949044
29277603,7.96178343949044
29331062,10.6837606837607
29399075,23.5294117647059
29411242,12.970168612192
29415238,23.5294117647059
29485037,16.4473684210526
29632406,23.5294117647059
29664099,12.2399020807834
29712625,7.96178343949044
29894332,16.4473684210526
29903147,12.3762376237624
30014205,12.3762376237624
30022876,15.3374233128834
30040475,16.4473684210526
30122128,27.9329608938547
30242809,20.0400801603206
30325393,14.5348837209302
30348793,11.3636363636364
30521751,11.3636363636364
30549698,14.5348837209302
30864972,20.0400801603206
30880905,20.0400801603206
30881166,23.5294117647059
30922684,12.9032258064516
30993804,12.3762376237624
31080111,12.970168612192
31112109,20.0400801603206
31244464,7.96178343949044
31334995,12.970168612192
31377488,11.3636363636364
31489875,11.3636363636364
31623010,27.9329608938547
31667835,18.9035916824197
31689500,12.2399020807834
31929510,10.6837606837607
31937300,20.0400801603206
32053730,12.9032258064516
32119336,27.9329608938547
32141401,16.4473684210526
32179276,12.3762376237624
32301026,10.6837606837607
32308292,11.3636363636364
32332436,12.9032258064516
32342024,23.5294117647059
32396588,12.2399020807834
32488774,27.9329608938547
32596110,12.2399020807834
32683957,12.970168612192
32879731,11.3636363636364
32951691,12.2399020807834
33053855,12.2399020807834
33056691,23.5294117647059
33101941,14.5348837209302
33231904,16.4473684210526
33403043,12.2399020807834
33440850,23.5294117647059
33476208,14.5348837209302
33731847,27.9329608938547
33755370,15.3374233128834
33820112,12.970168612192
33967483,12.970168612192
34177785,12.3762376237624
34262441,12.3762376237624
34353107,27.9329608938547
34423945,16.4473684210526
34505588,12.2399020807834
34506763,23.5294117647059
34627653,15.3374233128834
34711388,12.3762376237624
34773346,27.9329608938547
34794436,12.2399020807834
34821983,11.3636363636364
34840824,20.0400801603206
34931103,20.0400801603206
35145881,20.0400801603206
35146558,23.5294117647059
35257030,12.9032258064516
35266739,18.9035916824197
35366189,10.6837606837607
35400897,16.4473684210526
35411283,12.970168612192
35464969,11.3636363636364
35472160,12.3762376237624
35548946,7.96178343949044
35572467,10.6837606837607
35591877,12.2399020807834
35715759,12.3762376237624
35788749,12.2399020807834
35792872,12.970168612192
35905977,14.5348837209302
35951820,23.5294117647059
35964366,18.9035916824197
36215849,11.3636363636364
36292798,10.6837606837607
36326162,15.3374233128834
36402305,11.3636363636364
36531565,10.6837606837607
36693538,12.9032258064516
36741410,12.970168612192
36747282,12.9032258064516
36952004,12.2399020807834
36996736,7.96178343949044
37066265,10.6837606837607
37396748,12.2399020807834
37420699,23.5294117647059
37553666,14.5348837209302
37594009,12.3762376237624
37770233,12.3762376237624
37783600,11.3636363636364
37809153,12.9032258064516
37827890,11.3636363636364
38120101,20.0400801603206
38271972,12.2399020807834
38409554,11.3636363636364
38433295,20.0400801603206
38435951,12.970168612192
38500397,12.3762376237624
38509060,18.9035916824197
38728677,12.3762376237624
38819323,20.0400801603206
38831031,18.9035916824197
38905939,14.5348837209302
39045439,23.5294117647059
39048243,18.9035916824197
39243081,16.4473684210526
39273981,14.5348837209302
39341446,27.9329608938547
39352176,12.2399020807834
39360542,11.3636363636364
39635444,12.9032258064516
39674114,11.3636363636364
39854810,14.5348837209302
