participant_code,mode_survey,assign_date,assign_week_day,actual_date,actual_week_day,actual_hour,age_or_range,age_or_mid_range,gender,full_or_part_time,work_role,edu,indiv_or_family_income,income_mid_range,place_birth,district,ethnicity,permanent_residence,diary_first_acccess,diary_last_access,diary_time_elasped
59741633,2,91,5,91.8745486111147,5,20,1,20,2,1,4,2,999,999,1,13,1,1,2204.86666666667,2204.96666666667,0.0999999999999091
59783280,2,32,2,33.3759722221876,3,9,1,25,1,1,1,3,1,3,1,2,1,1,783.416666666667,801.016666666667,17.6
59824347,1,25,2,32.7601041666931,2,18,2,48,2,1,1,2,1,6,1,3,1,1,785.616666666667,785.683333333333,0.066666666666606
59861568,2,344,6,342.952314814786,4,22,2,33,1,1,1,3,999,999,1,3,1,1,8230.83333333333,8230.83333333333,0
60050415,2,353,1,354.444432870368,2,10,1,32,2,999,999,999,2,8,1,17,1,1,8506.56666666667,8506.56666666667,0
60150356,2,357,5,357.8112384259,5,19,2,8,2,1,4,1,999,999,1,16,1,1,8587.36666666667,8587.45,0.0833333333339397
60178680,2,42,5,43.766736111138,6,18,2,43,1,1,2,3,2,7,1,8,1,1,1050.28333333333,1050.38333333333,0.100000000000136
60192001,2,331,7,329.731562500005,5,17,2,18,1,1,1,3,999,999,1,6,1,1,7913.51666666667,7913.55,0.0333333333337578
60307151,1,333,2,368.658854166628,2,15,1,72,1,999,6,2,1,1,2,11,1,999,8847.78333333333,8847.8,0.0166666666664241
60332682,1,333,2,368.625613425975,2,15,1,53,2,2,5,2,2,8,1,17,1,1,8846.88333333333,8847,0.116666666666788
60430487,2,357,5,355.730868055602,3,17,1,5,1,999,999,1,999,999,1,5,1,1,8537.51666666667,8537.53333333333,0.0166666666664241
60492313,2,351,6,352.642187500023,7,15,1,17,1,2,4,2,1,1,1,12,1,999,8463.36666666667,8463.36666666667,0
60588645,2,370,4,370.945810185163,4,22,2,13,2,999,999,2,999,999,1,16,1,1,8902.63333333333,8902.63333333333,0
60638652,2,37,7,37.9234259258956,7,22,1,20,2,1,3,2,1,997,1,11,1,1,910.116666666667,910.15,0.033333333333303
60746278,2,357,5,362.94491898152,3,22,1,9,2,1,4,1,2,6,2,11,2,1,8710.56666666667,8710.66666666667,0.0999999999985448
60749242,2,344,6,343.558807870373,5,13,2,23,1,1,1,2,1,3,2,18,1,1,8245.35,8245.38333333333,0.0333333333328483
60786097,2,331,7,332.4714467593,1,11,1,7,1,1,4,1,2,8,1,18,1,1,7979.03333333333,7979.2,0.16666666666606
60869355,1,349,4,348.480624999967,3,11,1,65,1,1,6,1,2,7,2,14,1,1,8363.36666666667,8363.53333333333,0.16666666666606
60944735,2,84,5,82.7322106481297,3,17,2,28,2,1,1,3,999,999,1,2,1,1,1985.5,1985.55,0.0499999999999545
61051981,2,219,7,217.696666666656,5,16,1,41,2,1,3,2,999,999,1,15,1,1,5224.63333333333,5224.7,0.066666666666606
61143500,2,365,6,368.65425925923,2,15,2,33,1,1,1,3,1,8,1,2,1,1,8847.63333333333,8847.68333333333,0.0499999999992724
61193493,2,318,1,316.639594907407,6,15,2,43,2,1,1,2,999,999,1,2,1,1,7599.33333333333,7599.33333333333,0
61270511,1,333,2,348.468634259305,3,11,1,64,2,1,5,2,2,6,2,14,1,1,8363.13333333333,8363.21666666667,0.0833333333339397
61277462,2,81,2,83.7443055555923,4,17,1,53,1,1,1,3,1,10,1,2,1,1,2009.8,2009.85,0.0499999999999545
61377782,2,352,7,354.418807870359,2,10,1,48,1,1,1,3,1,9,2,8,1,1,8505.85,8506.05,0.199999999998909
61418435,1,145,3,259.533923611161,5,12,1,66,1,999,6,2,1,999,1,18,1,1,6228.76666666667,6228.8,0.0333333333337578
61459785,2,328,4,328.559328703675,4,13,2,8,2,999,999,1,999,999,1,5,1,1,7885.4,7885.41666666667,0.0166666666673336
61487886,1,99,6,105.752789351856,5,18,1,71,1,999,6,2,2,999,1,2,1,1,2538.05,2538.05,0
61536246,2,91,5,92.4692476851633,6,11,1,32,2,1,1,3,2,4,1,9,1,1,2219.1,2219.23333333333,0.133333333333212
61711545,2,30,7,29.8587847221643,6,20,2,43,2,1,2,3,1,6,1,5,1,1,716.083333333333,716.583333333333,0.5
61743700,2,84,5,82.6890625000233,3,16,1,57,2,1,5,1,2,4,1,13,1,1,1984.36666666667,1984.36666666667,0
61767959,1,334,3,368.52087962965,2,12,1,25,2,1,1,2,1,6,1,5,1,1,8844.41666666667,8844.48333333333,0.0666666666675155
61770335,1,336,5,354.658553240704,2,15,1,7,1,999,4,1,999,999,1,13,1,1,8511.68333333333,8511.8,0.116666666666788
61780253,1,35,5,83.4627546296688,4,11,1,54,1,1,1,2,2,6,1,2,1,1,2002.95,2003.1,0.149999999999864
61949230,1,333,2,354.682893518475,2,16,1,62,1,999,6,1,2,6,1,18,1,1,8512.31666666667,8512.36666666667,0.0499999999992724
61983185,2,111,4,114.922372685163,7,22,1,18,2,1,4,2,1,1,1,6,1,1,2757.91666666667,2758.11666666667,0.200000000000273
62010218,2,346,1,344.600509259268,6,14,2,38,2,1,1,2,999,999,1,5,1,1,8270.3,8270.4,0.100000000000364
62011974,2,339,1,339.970717592631,1,23,2,18,1,999,999,3,1,1,1,6,1,1,8159.25,8159.26666666667,0.0166666666664241
62132019,1,35,5,83.6372453704244,4,15,1,42,2,1,1,2,1,4,1,13,1,1,2007.23333333333,2007.28333333333,0.0499999999999545
62135461,2,318,1,317.705381944426,7,16,1,18,1,2,4,2,1,1,1,2,1,1,7624.9,7624.91666666667,0.0166666666673336
62176309,2,332,1,337.896423611091,6,21,1,21,2,1,4,3,2,998,1,14,1,1,8109.48333333333,8109.5,0.0166666666664241
62310371,2,17,1,25.5029629629571,2,12,2,28,2,1,1,3,1,5,1,5,1,1,612.016666666667,612.05,0.033333333333303
62323231,2,19,3,19.9170486110961,3,22,2,23,1,999,999,3,999,999,1,3,1,1,478,478,0
62568804,2,392,5,391.665914351819,4,15,1,21,1,999,999,2,2,4,1,7,1,1,9399.95,9399.96666666667,0.0166666666664241
62591993,2,339,1,336.915567129618,5,21,2,33,2,1,1,3,999,999,1,17,1,1,8085.93333333333,8085.93333333333,0
62630853,2,340,2,342.847627314855,4,20,2,8,1,999,999,1,999,999,1,16,1,1,8228.31666666667,8228.31666666667,0
62637506,2,213,1,213.943425925914,1,22,2,28,2,1,1,3,1,5,1,6,1,1,5134.6,5134.63333333333,0.0333333333328483
62641559,1,359,7,369.653009259258,3,15,1,66,2,999,6,2,2,7,2,1,1,1,8871.5,8871.66666666667,0.16666666666606
62675382,2,84,5,83.4598379629897,4,11,2,33,2,1,1,3,999,999,1,17,1,1,2003.01666666667,2003.03333333333,0.0166666666666515
62691603,2,21,5,22.1193402777426,6,2,2,33,2,1,1,3,1,8,1,7,1,1,530.533333333333,530.816666666667,0.283333333333417
62705764,2,331,7,331.8046875,7,19,2,43,2,1,1,3,1,8,2,14,1,1,7963.06666666667,7963.28333333333,0.216666666667152
62754155,2,91,5,94.9178935184609,1,22,2,23,2,999,999,3,999,999,2,14,1,999,2192.31666666667,2192.45,0.133333333333212
62826765,2,328,4,331.450046296348,7,10,2,3,1,999,999,1,1,1,1,17,1,1,7954.71666666667,7954.71666666667,0
63008192,2,97,4,98.0076620370382,5,0,1,16,1,1,4,2,1,998,1,14,1,1,2352.03333333333,2352.16666666667,0.133333333333212
63271948,1,35,5,83.5995138889411,4,14,1,64,1,999,6,1,1,1,1,5,1,1,2006.33333333333,2006.38333333333,0.0500000000001819
63322807,1,71,6,83.7334259259515,4,17,1,77,2,999,6,1,1,1,2,11,1,1,2009.56666666667,2009.58333333333,0.0166666666666515
63362095,2,339,1,339.524629629683,1,12,2,23,1,999,999,3,1,3,2,14,1,1,8148.56666666667,8148.56666666667,0
63397236,1,32,2,83.4751041666605,4,11,1,65,2,999,6,1,999,999,2,7,1,1,2003.36666666667,2003.38333333333,0.0166666666668789
63426566,1,23,7,83.655578703736,4,15,1,53,2,1,1,3,2,10,2,2,1,1,2007.6,2007.71666666667,0.116666666666788
63521733,2,346,1,347.644212962943,2,15,2,53,1,999,999,2,2,7,2,14,1,1,8343.43333333333,8343.43333333333,0
63745362,2,377,4,376.600763888913,3,14,1,4,1,999,999,1,999,999,1,13,1,1,9038.21666666667,9038.31666666667,0.100000000000364
63833365,1,333,2,354.628449074109,2,15,1,60,1,2,6,2,1,2,2,14,1,1,8510.91666666667,8510.93333333333,0.0166666666664241
63866678,2,209,4,208.58560185181,3,14,2,53,1,1,1,3,1,11,1,5,1,1,5006,5006.05,0.0500000000001819
64093003,1,43,6,83.7932870370569,4,19,2,48,2,999,5,2,999,999,2,2,1,1,2010.98333333333,2011.01666666667,0.033333333333303
64098064,2,22,6,23.6495601851493,7,15,1,25,2,1,1,3,1,6,1,14,1,1,567.483333333333,567.55,0.066666666666606
64268051,2,351,6,352.9011342593,7,21,2,28,1,1,1,3,999,999,999,17,1,1,8469.53333333333,8469.58333333333,0.0500000000010914
64422886,2,379,6,379.507210648153,6,12,1,3,1,999,1,997,2,8,1,14,1,1,9107.86666666667,9108.13333333333,0.266666666666424
64605820,2,366,7,366.549930555513,7,13,2,8,2,999,999,1,2,3,1,14,1,1,8797.15,8797.18333333333,0.0333333333328483
64643736,2,418,3,418.460798611166,3,11,2,8,2,999,999,1,999,999,1,7,1,1,10043.0166666667,10043.0333333333,0.0166666666664241
64673278,2,356,4,360.578414351796,1,13,1,4,1,999,999,999,2,7,997,17,1,999,8653.63333333333,8653.86666666667,0.233333333333576
64699726,2,323,6,323.26928240736,6,6,2,28,2,1,1,3,2,8,1,12,1,1,7758.4,7758.4,0
64734639,1,336,5,368.552777777775,2,13,1,23,1,1,1,3,1,3,1,11,1,1,8845.21666666667,8845.25,0.0333333333328483
64804978,2,331,7,329.601643518545,5,14,2,23,2,1,1,2,2,5,1,17,1,1,7910.31666666667,7910.43333333333,0.116666666666788
64914252,2,318,1,318.896504629636,1,21,2,38,1,1,3,2,1,2,1,5,1,1,7653.45,7653.45,0
64996187,2,10,1,29.5237847222015,6,12,2,23,1,1,1,3,1,4,1,2,1,1,708.533333333333,708.55,0.0166666666666515
65046116,2,366,7,365.952916666633,6,22,2,13,1,999,999,1,999,999,1,18,1,1,8782.85,8782.86666666667,0.0166666666664241
65119412,2,356,4,358.131967592635,6,3,1,10,1,1,4,1,2,6,1,18,1,1,8595.05,8595.13333333333,0.0833333333339397
65126455,1,320,3,354.530937499949,2,12,1,50,1,1,1,3,1,6,1,6,1,1,8508.63333333333,8508.73333333333,0.100000000000364
65147287,1,349,4,370.634375000023,4,15,2,58,1,1,1,1,1,3,1,3,1,1,8895.18333333333,8895.21666666667,0.0333333333346673
65326152,2,27,4,26.7477430555737,3,17,1,25,1,1,1,3,1,3,1,14,1,1,641.916666666667,641.933333333333,0.0166666666666515
65576691,2,357,5,355.676770833321,3,16,1,3,2,999,999,1,999,999,1,4,1,1,8536.2,8536.21666666667,0.0166666666664241
65614797,1,349,4,354.456261574058,2,10,1,54,1,1,1,1,1,2,1,6,1,1,8506.86666666667,8506.93333333333,0.0666666666656965
65669222,2,43,6,43.4878703703871,6,11,1,31,1,1,1,2,1,5,1,5,1,1,1043.65,1043.7,0.0499999999999545
65878115,1,12,3,18.6718171295943,2,16,1,63,2,999,999,2,999,7,1,2,1,1,448.016666666667,448.116666666667,0.100000000000023
65888368,1,198,7,259.625266203657,5,15,1,81,1,1,2,3,1,8,2,13,1,1,6230.98333333333,6230.98333333333,0
65894683,2,105,5,105.398564814823,5,9,2,18,1,1,1,3,1,4,1,11,1,1,2529.53333333333,2529.55,0.0166666666668789
65971613,2,79,7,77.7549189814599,5,18,2,48,2,999,999,2,999,999,1,13,1,1,1866.11666666667,1866.11666666667,0
66037401,1,333,2,354.595162037062,2,14,1,55,2,999,5,2,1,1,2,6,1,1,8510.18333333333,8510.25,0.0666666666675155
66044096,1,101,1,105.763865740737,5,18,2,18,1,1,1,3,1,2,1,3,1,1,2538.25,2538.31666666667,0.066666666666606
66097828,2,351,6,354.386284722248,2,9,1,19,2,2,4,3,999,999,1,11,1,1,8505.25,8505.25,0
66166471,2,370,4,370.84664351854,4,20,2,13,1,1,4,1,999,999,1,10,1,1,8900.25,8900.3,0.0499999999992724
66168894,2,352,7,350.620046296273,5,14,2,43,1,1,1,3,1,11,1,14,1,1,8414.85,8414.86666666667,0.0166666666664241
66529683,2,28,5,27.0196296296781,4,0,1,44,1,1,1,2,1,2,1,7,1,1,648.433333333333,648.466666666667,0.0333333333334167
66751965,2,115,1,119.46835648152,5,11,1,22,2,1,4,3,999,999,1,3,1,1,2867.16666666667,2867.23333333333,0.066666666666606
66856327,1,35,5,83.6656018518843,4,15,1,48,1,1,1,2,1,4,1,6,1,1,2007.95,2007.96666666667,0.0166666666666515
66883812,2,180,3,180.959016203647,3,23,1,26,2,1,1,3,1,4,1,13,1,1,4343,4343,0
66912749,1,392,5,400.683136574109,6,16,1,12,2,999,4,1,999,999,1,13,1,1,9616.18333333333,9616.38333333333,0.200000000000728
67137517,2,323,6,330.849328703713,6,20,1,52,1,1,1,2,1,8,1,15,1,1,7940.25,7940.36666666667,0.116666666666788
67484458,1,373,7,390.690763888881,3,16,1,9,2,999,4,1,999,998,1,18,1,1,9376.5,9376.56666666667,0.0666666666675155
67580946,1,24,1,28.7694907407276,5,18,1,36,2,1,1,3,1,4,1,9,1,1,690.416666666667,690.45,0.0333333333334167
67673773,2,328,4,326.885763888946,2,21,1,19,1,2,4,3,1,1,1,13,1,1,7845.23333333333,7845.25,0.0166666666664241
67780617,1,81,2,116.479074074072,2,11,2,63,2,999,5,2,2,4,2,5,1,1,2795.41666666667,2795.48333333333,0.066666666666606
67890127,1,17,1,25.7305787036894,2,17,1,58,2,1,1,2,1,2,1,12,1,1,617.3,617.5,0.200000000000045
68000530,2,314,4,314.04976851854,4,1,1,26,1,2,1,3,999,999,1,7,1,1,7536.91666666667,7537.13333333333,0.216666666666242
68140325,2,91,5,92.4435300925979,6,10,1,21,1,2,1,2,999,999,1,2,1,1,2218.61666666667,2218.63333333333,0.0166666666664241
68362333,1,25,2,29.8082986110821,6,19,2,48,2,1,1,2,1,3,1,18,1,1,715.233333333333,715.383333333333,0.149999999999977
68370147,2,337,6,338.491678240709,7,11,1,33,1,1,1,3,1,5,1,1,1,1,8123.78333333333,8123.78333333333,0
68591939,2,352,7,350.786284722271,5,18,2,38,1,1,1,3,2,9,1,18,1,1,8418.73333333333,8418.85,0.116666666666788
68593450,1,29,6,106.731689814827,6,17,1,77,2,999,5,2,999,999,2,11,1,1,2561.45,2561.55,0.100000000000364
68755928,2,318,1,319.71914351848,2,17,2,48,2,1,1,2,2,8,1,3,1,1,7672.53333333333,7673.23333333333,0.699999999999818
68926036,2,370,4,371.042418981437,5,1,2,33,1,1,1,3,1,5,2,999,1,1,8904.98333333333,8904.98333333333,0
68933514,1,397,3,427.452037037001,5,10,1,4,2,999,4,1,2,9,1,14,1,1,10258.75,10258.8333333333,0.0833333333339397
69032437,2,328,4,328.741724536987,4,17,2,48,2,999,999,3,999,999,1,2,1,1,7883.21666666667,7883.21666666667,0
69062339,1,216,4,260.554374999949,6,13,1,59,2,999,6,2,2,3,1,5,1,1,6253.06666666667,6253.28333333333,0.216666666667152
69129801,1,102,2,116.522094907355,2,12,1,61,1,2,6,2,1,3,1,6,1,1,2796.33333333333,2796.51666666667,0.183333333333394
69137285,1,379,6,400.739745370345,6,17,1,4,2,999,999,1,2,1,1,7,1,1,9617.71666666667,9617.73333333333,0.0166666666664241
69373872,1,216,4,265.426018518512,4,10,1,43,1,1,1,2,2,7,1,12,1,1,6370.05,6370.2,0.149999999999636
69484780,2,316,6,317.603483796353,7,14,1,20,1,1,4,2,1,1,1,15,1,1,7604.98333333333,7605.4,0.41666666666606
69637785,2,323,6,321.930057870341,4,22,1,47,1,1,3,3,2,4,1,15,1,1,7726.26666666667,7726.31666666667,0.0500000000001819
69657024,2,42,5,42.454814814846,5,10,2,23,2,1,1,3,999,999,1,16,1,1,1018.9,1018.9,0
69686269,2,60,2,60.5158680555178,2,12,2,33,1,1,1,3,1,8,1,14,1,1,1450.63333333333,1452.36666666667,1.73333333333312
69696039,2,350,5,348.926331018563,3,22,2,38,2,1,1,3,1,4,1,1,1,1,8374.1,8374.1,0
69715294,1,355,3,370.496261574095,4,11,2,53,1,1,1,1,2,7,2,17,1,1,8891.85,8891.9,0.0499999999992724
69752642,2,351,6,351.929039351875,6,22,2,13,1,1,4,1,2,3,1,999,1,1,8446.18333333333,8446.28333333333,0.100000000000364
69813337,1,359,7,369.695775463013,3,16,1,65,1,999,6,1,1,1,1,3,1,1,8872.63333333333,8872.68333333333,0.0499999999992724
69933227,2,351,6,349.687199074076,4,16,1,17,1,1,4,2,1,1,1,6,1,1,8392.45,8392.46666666667,0.0166666666664241
70087084,2,27,4,29.4797106481856,6,11,2,33,2,1,1,3,2,5,1,11,1,1,707.5,707.5,0
70253310,1,23,7,25.6151041666744,2,14,1,54,2,999,999,2,1,5,2,13,1,1,614.666666666667,614.75,0.0833333333333712
70346530,2,311,1,311.886064814869,1,21,2,48,2,999,999,3,999,999,1,6,1,1,7485.01666666667,7485.15,0.133333333333212
70419190,2,353,1,354.607696759282,2,14,1,21,1,2,4,2,999,999,1,17,1,1,8510.55,8510.58333333333,0.0333333333346673
70586548,2,366,7,367.998599537066,1,23,2,38,1,1,1,3,1,7,1,11,1,1,8831.95,8831.95,0
70658523,2,30,7,32.0995949073695,2,2,2,53,2,1,1,3,1,8,1,13,1,1,770.366666666667,770.366666666667,0
70690911,1,373,7,390.684490740765,3,16,1,69,1,999,6,2,1,999,1,13,1,1,9376.4,9376.41666666667,0.0166666666664241
70710924,2,314,4,314.667476851842,4,16,2,48,2,1,1,3,1,8,997,9,1,1,7551.9,7552,0.100000000000364
70740449,2,379,6,386.000578703708,6,0,1,14,2,1,4,2,2,7,1,18,1,1,9263.91666666667,9264,0.0833333333339397
70840470,1,86,7,111.738912036992,4,17,1,26,2,1,1,3,1,4,1,11,1,1,2681.4,2681.71666666667,0.316666666666606
70840745,2,204,6,205.481979166623,7,11,1,54,2,1,1,2,1,5,1,14,1,1,4931.2,4931.51666666667,0.316666666666606
70847722,1,352,7,364.491608796292,5,11,1,51,1,1,3,2,1,4,2,14,1,1,8747.65,8747.73333333333,0.0833333333339397
70915663,1,32,2,82.7745601851493,3,18,1,56,1,1,1,2,1,7,1,3,1,1,1986.46666666667,1986.56666666667,0.0999999999999091
71179205,2,84,5,83.7632060184842,4,18,1,27,2,1,1,3,1,6,1,11,1,1,2010.2,2010.3,0.0999999999999091
71239692,1,379,6,400.450335648144,6,10,1,4,1,1,4,1,2,9,1,18,1,1,9610.41666666667,9610.8,0.383333333333212
71246681,2,28,5,29.7131944444263,6,17,1,18,2,1,4,2,999,999,1,18,1,1,695.316666666667,695.433333333333,0.116666666666561
71295020,2,344,6,344.74417824077,6,17,1,27,1,1,3,3,1,3,1,5,1,1,8273.8,8273.81666666667,0.0166666666682431
71412551,2,86,7,84.9162500000093,5,21,1,47,1,1,999,2,999,999,1,17,1,1,2037.95,2037.95,0
71432880,2,339,1,336.853321759263,5,20,1,39,1,1,1,2,1,7,1,16,1,1,8084.36666666667,8084.43333333333,0.066666666666606
71498839,1,349,4,348.71146990743,3,17,1,12,1,1,4,2,999,1,1,18,1,1,8369.03333333333,8369.06666666667,0.0333333333346673
71525487,1,98,5,125.546226851875,4,13,1,24,1,1,1,3,1,3,1,13,1,1,3012.98333333333,3013.08333333333,0.100000000000364
71542602,2,231,5,244.659502314869,4,15,2,38,1,1,1,3,2,8,1,13,1,1,5871.65,5871.8,0.150000000000546
71707892,1,333,2,368.687719907379,2,16,1,26,2,1,1,2,2,8,1,13,1,1,8848.35,8848.5,0.149999999999636
71790170,2,196,5,199.809050925891,1,19,2,58,1,1,1,2,1,4,1,6,1,1,4795.38333333333,4795.38333333333,0
71798424,1,317,7,355.658194444492,3,15,1,72,1,999,6,2,2,2,2,1,1,1,8535.63333333333,8535.78333333333,0.149999999999636
71872234,1,129,1,253.52782407403,6,12,1,55,2,1,1,2,1,3,1,12,1,1,6084.58333333333,6084.65,0.066666666666606
71960333,2,219,7,223.685208333307,4,16,2,13,1,1,4,1,2,8,1,6,1,1,5368.35,5368.43333333333,0.0833333333330302
71985549,1,145,3,166.735613425961,3,17,1,84,1,999,6,3,1,5,2,1,1,1,4001.46666666667,4001.65,0.183333333333394
72028257,2,428,6,428.614270833321,6,14,2,13,1,999,1,3,2,5,1,3,1,1,9261,10286.7166666667,1025.71666666667
72078799,2,219,7,217.918761574081,5,22,2,43,2,999,999,3,999,999,1,13,1,1,5229.75,5230.01666666667,0.266666666666424
72105847,1,333,2,364.550439814804,5,13,1,19,1,1,4,2,999,998,1,9,1,1,8748.95,8749.05,0.0999999999985448
72126980,1,317,7,355.666504629655,3,15,1,62,2,2,1,1,1,1,997,1,1,1,8535.96666666667,8535.98333333333,0.0166666666664241
72219277,1,336,5,348.699965277803,3,16,1,69,1,999,6,2,1,5,2,17,1,1,8368.78333333333,8368.78333333333,0
72397375,2,42,5,41.4982754630037,4,11,2,33,1,1,1,3,1,8,1,2,1,1,995.85,995.933333333333,0.0833333333332575
72419995,2,340,2,338.70621527778,7,16,1,22,1,1,4,3,1,2,1,3,1,1,8128.93333333333,8128.93333333333,0
72459175,1,320,3,355.709166666726,3,17,1,50,1,1,1,3,1,1,1,15,1,1,8536.86666666667,8537.01666666667,0.149999999999636
72470897,2,42,5,42.3800231481437,5,9,2,13,1,999,999,1,999,999,1,16,1,1,1017.03333333333,1017.08333333333,0.0500000000000682
72708443,2,255,1,253.484189814772,6,11,1,29,1,1,1,3,1,9,1,1,1,1,6083.56666666667,6083.56666666667,0
72754022,2,375,2,376.425949074095,3,10,1,6,2,1,4,1,1,1,1,5,1,1,9034.15,9034.21666666667,0.0666666666675155
72769522,1,29,6,82.7971180555178,3,19,1,63,2,999,5,2,999,999,1,2,1,1,1987.03333333333,1987.11666666667,0.0833333333332575
72798199,2,350,5,363.491180555546,4,11,2,38,2,1,1,3,1,7,1,13,1,1,8723.6,8723.75,0.149999999999636
72977412,1,29,6,117.710960648139,3,17,1,75,1,999,999,2,2,5,2,1,1,1,2824.95,2825.05,0.100000000000364
72999795,2,344,6,342.637037037057,4,15,2,23,1,1,1,3,1,4,1,13,1,1,8223.16666666667,8223.28333333333,0.116666666666788
73016379,2,318,1,318.974386574118,1,23,1,26,1,1,1,3,1,3,1,6,1,1,7655.35,7655.36666666667,0.0166666666664241
73051890,1,373,7,390.662280092598,3,15,1,3,1,999,4,1,999,999,1,2,1,1,9375.8,9375.88333333333,0.0833333333339397
73207394,2,332,1,331.625833333354,7,15,2,38,1,1,1,2,2,7,1,6,1,1,7959,7959,0
73335815,1,129,1,259.573356481502,5,13,2,63,1,999,6,2,2,5,2,8,1,1,6229.71666666667,6229.75,0.0333333333337578
73444664,2,331,7,330.464861111133,6,11,1,53,2,999,999,2,1,1,1,11,1,1,7931.06666666667,7931.13333333333,0.066666666666606
73463764,2,344,6,347.772974536987,2,18,2,48,1,1,3,3,2,8,1,6,1,1,8345.86666666667,8346.51666666667,0.649999999999636
73474238,2,375,2,372.877141203731,6,21,1,43,1,1,1,2,2,9,1,11,1,1,8948.85,8948.98333333333,0.133333333333212
73647579,2,377,4,377.905023148167,4,21,1,36,1,1,1,2,1,4,1,9,1,1,9069.53333333333,9069.7,0.166666666667879
73855016,2,91,5,91.929664351861,5,22,2,53,1,1,1,1,999,999,1,17,1,1,2206.06666666667,2206.3,0.233333333333576
73959330,2,105,5,105.991805555532,5,23,1,53,1,1,1,3,1,7,1,9,1,1,2543.7,2543.78333333333,0.0833333333334849
73985604,2,42,5,43.4683680555318,6,11,2,23,2,1,1,3,1,4,1,11,1,1,1043.23333333333,1043.23333333333,0
74002564,1,333,2,354.493043981493,2,11,2,48,2,1,1,2,1,2,2,12,1,1,8507.8,8507.81666666667,0.0166666666682431
74085700,2,42,5,43.9705787036801,6,23,2,33,2,1,1,3,1,6,1,2,1,1,1055.2,1055.25,0.0499999999999545
74182378,1,32,2,83.6180787037592,4,14,1,46,1,1,1,3,1,9,1,5,1,1,2006.7,2006.81666666667,0.116666666666561
74341776,1,352,7,369.731863425928,3,17,1,68,1,999,6,3,1,3,2,13,1,1,8873.53333333333,8873.55,0.0166666666664241
74395000,2,328,4,330.373622685205,6,8,2,33,1,999,999,3,2,6,1,11,1,1,7928.75,7928.95,0.199999999999818
74643171,1,336,5,370.684768518549,4,16,1,75,1,999,6,3,1,1,2,8,1,1,8896.26666666667,8896.41666666667,0.149999999999636
74722095,2,334,3,331.558020833298,7,13,1,17,2,1,4,2,999,999,1,15,1,1,7957.33333333333,7957.33333333333,0
74746631,1,352,7,370.712696759263,4,17,1,8,1,999,4,1,2,3,1,3,1,1,8897.08333333333,8897.1,0.0166666666664241
75031341,2,339,1,339.417083333363,1,10,2,13,1,999,999,999,999,999,1,6,1,1,8145.96666666667,8146,0.0333333333337578
75083808,1,317,7,351.660289351828,6,15,2,58,2,1,5,3,2,11,997,2,1,1,8439.16666666667,8439.76666666667,0.600000000000364
75374365,2,366,7,366.953402777785,7,22,1,37,1,2,3,3,1,4,1,16,1,1,8806.78333333333,8806.85,0.0666666666675155
75378155,2,366,7,367.019432870322,1,0,2,33,2,1,1,3,1,5,1,11,1,1,8801.38333333333,8801.85,0.466666666667152
75429549,1,349,4,369.432488425868,3,10,2,53,1,999,6,2,2,2,1,15,1,1,8866.36666666667,8866.36666666667,0
75567561,1,352,7,370.69767361111,4,16,1,66,1,999,6,2,999,999,997,11,1,1,8896.66666666667,8896.71666666667,0.0500000000010914
75567684,1,424,2,434.436331018573,5,10,1,11,1,1,4,1,2,6,2,12,1,1,10426.2166666667,10426.4666666667,0.25
75580612,1,333,2,348.654861111077,3,15,1,47,2,1,5,1,999,2,2,14,1,2,8367.65,8367.71666666667,0.0666666666675155
75583332,2,375,2,375.619166666642,2,14,1,13,1,999,999,998,2,998,1,14,1,1,9014.83333333333,9014.85,0.0166666666664241
75584042,1,352,7,369.510763888946,3,12,2,48,1,1,1,2,2,8,1,8,1,1,8868.2,8868.23333333333,0.0333333333328483
75606099,2,323,6,323.013217592612,6,0,2,58,2,999,999,2,999,999,1,11,1,1,7752.3,7752.31666666667,0.0166666666664241
75622875,2,328,4,334.695520833367,3,16,2,63,2,999,999,3,2,9,2,5,1,1,8032.18333333333,8032.66666666667,0.483333333333576
75747938,2,377,4,375.82233796292,2,19,1,33,2,2,1,3,2,4,2,6,1,1,9019.71666666667,9019.73333333333,0.0166666666664241
75774827,2,85,6,88.0162384259747,2,0,1,21,1,1,4,2,1,1,1,13,1,1,2112.33333333333,2112.38333333333,0.0499999999997272
75802190,2,169,6,168.562789351796,5,13,2,28,2,2,5,3,1,1,1,11,1,1,4045.45,4045.5,0.0500000000001819
75821626,2,339,1,339.660729166702,1,15,2,18,1,1,1,3,1,3,1,13,1,1,8151.85,8151.85,0
75823597,2,351,6,349.818229166674,4,19,2,38,2,1,1,3,1,5,2,13,1,1,8395.53333333333,8395.61666666667,0.0833333333339397
75887319,2,332,1,333.910659722169,2,21,2,18,1,1,1,3,2,3,1,13,1,1,8013.81666666667,8013.85,0.0333333333337578
75974112,1,43,6,83.7780671296641,4,18,1,59,2,999,6,1,1,1,1,11,1,1,2010.65,2010.66666666667,0.0166666666666515
76052461,2,219,7,219.999525462976,7,23,2,23,2,1,1,3,1,6,1,13,1,1,5279.88333333333,5279.96666666667,0.0833333333330302
76066410,2,314,4,314.685069444473,4,16,2,43,2,1,997,2,2,6,1,1,1,1,7552.33333333333,7552.38333333333,0.0500000000001819
