participant_code,include_all_contacts,diary_contact_idx,contact_age_or_range,contact_age_or_mid_range,contact_gender,contact_member,skin_contact,non_physical_contact,total_time,house_contact,work_contact,school_contact,transport_contact,other_contact,how_often,record_time,record_date
95759794,1,1,2,38,2,1,1,9001,5,1,9001,9001,9001,9001,1,736696.74375,348
79325993,997,1,2,23,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.329861111,355
79325993,997,2,2,58,2,1,1,2,4,1,9001,9001,9001,9001,1,736696.328472222,355
79325993,997,3,2,33,2,5,9001,2,3,9001,2,9001,9001,9001,2,736696.334722222,355
79325993,997,4,2,28,2,5,1,2,4,9001,2,9001,9001,9001,1,736696.329861111,355
79325993,997,5,2,38,2,5,9001,2,2,9001,2,9001,9001,9001,2,736696.330555556,355
79325993,997,6,2,18,2,5,9001,2,2,9001,2,9001,9001,9001,2,736696.334722222,355
79325993,997,7,2,58,2,5,9001,2,3,9001,2,9001,9001,9001,2,736696.332638889,355
79325993,997,8,2,18,1,1,1,2,3,1,9001,9001,9001,9001,1,736696.333333333,355
79325993,997,9,2,63,1,1,9001,2,1,1,9001,9001,9001,9001,1,736696.333333333,355
30122128,1,1,2,8,1,1,1,2,5,1,9001,3,9001,9001,1,736696.96875,352
30122128,1,2,2,43,2,1,1,2,4,1,9001,9001,9001,9001,1,736696.969444444,352
30122128,1,3,2,48,1,1,1,2,4,1,9001,9001,9001,9001,1,736696.969444444,352
30122128,1,4,2,63,2,1,9001,2,4,1,9001,9001,9001,9001,1,736696.970138889,352
30122128,1,5,2,8,1,3,1,2,4,9001,9001,3,9001,9001,2,736696.971527778,352
27250942,997,1,1,30,2,5,9001,2,5,9001,2,9001,9001,9001,1,736696.822916667,348
27250942,997,2,1,55,1,1,9001,2,4,1,9001,9001,9001,9001,1,736696.823611111,348
